,Value1,Value2,Value3,Value4,Value5,Value6
0,26.0,40.0,11.0,534.0,15.0,847.0
1,25.0,40.0,11.0,534.0,15.0,847.0
2,26.0,41.0,12.0,534.0,15.0,847.0
3,26.0,40.0,12.0,535.0,15.0,843.0
4,26.0,40.0,12.0,535.0,15.0,843.0
5,26.0,41.0,12.0,535.0,15.0,843.0
6,25.0,41.0,12.0,535.0,15.0,844.0
7,25.0,40.0,12.0,535.0,15.0,843.0
8,25.0,41.0,12.0,535.0,15.0,842.0
9,26.0,41.0,12.0,534.0,15.0,842.0
10,26.0,41.0,12.0,535.0,15.0,843.0
11,26.0,40.0,12.0,535.0,15.0,842.0
12,26.0,40.0,13.0,535.0,15.0,843.0
13,26.0,41.0,11.0,535.0,15.0,843.0
14,26.0,40.0,11.0,535.0,15.0,842.0
15,26.0,40.0,12.0,534.0,15.0,842.0
16,25.0,39.0,12.0,535.0,15.0,843.0
17,26.0,39.0,12.0,535.0,15.0,842.0
18,26.0,40.0,11.0,535.0,15.0,842.0
19,26.0,41.0,12.0,535.0,15.0,842.0
20,26.0,40.0,12.0,535.0,15.0,842.0
21,26.0,40.0,12.0,535.0,15.0,843.0
22,26.0,41.0,13.0,535.0,15.0,842.0
23,26.0,40.0,13.0,535.0,15.0,842.0
24,26.0,41.0,12.0,534.0,15.0,842.0
25,26.0,41.0,13.0,535.0,15.0,842.0
26,26.0,40.0,13.0,535.0,16.0,842.0
27,26.0,41.0,13.0,535.0,15.0,842.0
28,26.0,41.0,12.0,535.0,15.0,842.0
29,26.0,40.0,13.0,535.0,15.0,843.0
30,26.0,40.0,13.0,535.0,15.0,842.0
31,26.0,40.0,13.0,535.0,15.0,842.0
32,26.0,40.0,13.0,535.0,15.0,842.0
33,26.0,40.0,13.0,535.0,15.0,842.0
34,26.0,41.0,13.0,535.0,15.0,842.0
35,26.0,41.0,13.0,534.0,15.0,842.0
36,26.0,40.0,13.0,535.0,15.0,842.0
37,26.0,41.0,13.0,534.0,15.0,842.0
38,26.0,41.0,13.0,535.0,15.0,842.0
39,26.0,41.0,13.0,535.0,15.0,842.0
40,26.0,41.0,13.0,535.0,15.0,842.0
41,26.0,40.0,13.0,534.0,15.0,842.0
42,26.0,41.0,13.0,535.0,15.0,842.0
43,26.0,41.0,13.0,535.0,15.0,842.0
44,26.0,41.0,13.0,534.0,15.0,842.0
45,26.0,40.0,12.0,534.0,15.0,842.0
46,26.0,41.0,13.0,535.0,15.0,842.0
47,26.0,40.0,13.0,535.0,15.0,841.0
48,26.0,40.0,13.0,535.0,15.0,842.0
49,26.0,41.0,12.0,535.0,15.0,842.0
50,26.0,41.0,12.0,534.0,15.0,842.0
51,26.0,41.0,13.0,534.0,15.0,842.0
52,26.0,41.0,13.0,535.0,15.0,842.0
53,26.0,40.0,13.0,535.0,15.0,842.0
54,26.0,40.0,13.0,534.0,15.0,841.0
55,26.0,41.0,13.0,535.0,15.0,842.0
56,26.0,40.0,13.0,534.0,15.0,841.0
57,26.0,40.0,12.0,535.0,15.0,841.0
58,26.0,40.0,13.0,535.0,15.0,842.0
59,26.0,40.0,13.0,535.0,16.0,842.0
60,26.0,40.0,13.0,535.0,15.0,842.0
61,26.0,41.0,13.0,535.0,15.0,842.0
62,26.0,40.0,13.0,535.0,15.0,842.0
63,26.0,40.0,13.0,535.0,15.0,841.0
64,26.0,40.0,13.0,535.0,15.0,842.0
65,26.0,40.0,13.0,535.0,15.0,842.0
66,26.0,40.0,13.0,535.0,15.0,841.0
67,26.0,39.0,13.0,534.0,15.0,842.0
68,26.0,41.0,13.0,535.0,15.0,841.0
69,25.0,40.0,13.0,535.0,15.0,841.0
70,26.0,40.0,13.0,535.0,15.0,841.0
71,26.0,41.0,13.0,534.0,15.0,841.0
72,26.0,41.0,13.0,534.0,15.0,841.0
73,26.0,40.0,13.0,535.0,15.0,841.0
74,25.0,41.0,13.0,534.0,15.0,841.0
